,total_reads,counts,deltatime,density
2094,385438.0,400,2274060.0,0.0001758968540847647
2095,367636.0,400,2165760.0,0.00018469267139479905
2096,498500.0,400,3848100.0,0.00010394740261427718
2097,599367.0,400,3475620.0,0.00011508738009333587
2098,358835.0,400,1166460.0,0.0003429178883116438
2099,429976.0,400,1081620.0,0.0003698156469000203
2100,404586.0,400,561900.0,0.0007118704395799964
2101,525878.0,400,3209160.0,0.00012464320881476772
2102,442008.0,400,1252680.0,0.0003193153878085385
2103,475004.0,400,1760220.0,0.0002272443217325107
2104,415667.0,400,613860.0,0.000651614374613104
2105,581010.0,400,3750360.0,0.0001066564276496123
2106,381184.0,400,718500.0,0.0005567153792623522
2107,521995.0,400,4124640.0,9.697816051825128e-05
2108,303747.0,400,553620.0,0.0007225172500993462
2109,320911.0,400,1669020.0,0.0002396615978238727
2110,422439.0,399,814200.0,0.0004900515843773029
2111,460528.0,398,1948740.0,0.00020423453103030677
2112,811397.0,400,6845940.0,5.842879137123609e-05
2113,345909.0,400,1163220.0,0.0003438730420728667
2114,843592.0,400,7212420.0,5.545988725004922e-05
2115,383774.0,400,1768080.0,0.00022623410705397947
2116,955495.0,400,9112680.0,4.389488054008261e-05
2117,357728.0,400,649020.0,0.0006163138270007088
2118,418119.0,400,563640.0,0.0007096728408203818
2119,263849.0,400,648420.0,0.0006168841183183739
2120,801569.0,400,1718580.0,0.00023275029384724598
2121,540065.0,400,1922040.0,0.00020811221410584586
2122,910025.0,397,4419000.0,8.983933016519574e-05
2123,309554.0,397,202680.0,0.0019587527136372606
2124,369069.0,400,207420.0,0.0019284543438434095
2125,599308.0,400,4168200.0,9.59646849959215e-05
2126,270582.0,400,1318920.0,0.000303278439935705
2127,377471.0,400,1991100.0,0.00020089397820300336
2128,579781.0,399,2530740.0,0.0001576613954811636
2129,323051.0,400,618780.0,0.0006464333042438346
2130,393004.0,400,2696100.0,0.00014836244946404064
2131,410376.0,400,464940.0,0.0008603260635780961
2132,402114.0,400,2309160.0,0.00017322316340141004
2133,927805.0,400,7709220.0,5.188592360835467e-05
2134,270347.0,400,1085160.0,0.0003686092373474879
2135,789541.0,400,6158640.0,6.494940441396152e-05
2136,424611.0,397,2956620.0,0.00013427494909728
2137,367388.0,400,1067160.0,0.0003748266426777615
2138,484670.0,400,1076220.0,0.00037167121963910726
2139,482896.0,400,1755780.0,0.00022781897504243128
2140,415569.0,400,3211860.0,0.00012453842944586626
2141,338062.0,400,1679340.0,0.0002381888122714876
2142,435260.0,400,1668480.0,0.0002397391637897967
2144,868671.0,400,8378640.0,4.774044474998329e-05
2145,600851.0,399,1385940.0,0.00028789125070349364
2146,216354.0,398,535620.0,0.000743064112617154
2147,466881.0,400,867960.0,0.00046085073044840777
2148,311018.0,400,1333980.0,0.00029985457053329135
2149,424592.0,400,3045360.0,0.00013134736123151286
2150,487275.0,400,3744660.0,0.00010681877660455155
2151,486923.0,400,2681100.0,0.00014919249561747044
2152,295468.0,400,267780.0,0.001493763537232056
2153,505204.0,399,3028680.0,0.00013174056024406672
2154,365021.0,400,1756380.0,0.00022774114940958106
2155,349185.0,400,1313280.0,0.00030458089668615983
2156,536625.0,400,652080.0,0.000613421666053245
2157,490962.0,397,131220.0,0.0030254534369760708
2158,456947.0,400,2937660.0,0.00013616279623918356
2159,419356.0,400,3031200.0,0.0001319609395618897
2160,471998.0,399,3487500.0,0.00011440860215053764
2161,392392.0,400,465360.0,0.0008595495960116899
2162,534487.0,400,2870220.0,0.0001393621394875654
2163,690290.0,400,3370620.0,0.00011867252908960369
2164,524124.0,400,3643260.0,0.00010979177988943968
2165,911502.0,400,8050320.0,4.968746583986724e-05
2166,426415.0,400,2955120.0,0.00013535829340263677
2167,397045.0,400,1253160.0,0.0003191930798940279
2168,262669.0,400,716460.0,0.0005583005331770092
2169,390718.0,400,565320.0,0.0007075638576381518
2170,482589.0,400,2589060.0,0.00015449622642966945
2171,491951.0,399,3068460.0,0.00013003265481707437
2172,512979.0,400,4103040.0,9.748869131180783e-05
2173,988151.0,399,3485520.0,0.00011447359361013564
2174,505065.0,397,475500.0,0.0008349106203995794
2175,281942.0,400,1167060.0,0.0003427415899782359
2176,378673.0,399,824160.0,0.0004841292952824694
2177,367936.0,400,1151520.0,0.0003473669584549118
2178,397955.0,400,1391880.0,0.00028738109607150044
2179,603665.0,400,2951700.0,0.00013551512687603754
2180,510192.0,400,3478260.0,0.0001150000287500072
2181,355877.0,400,1906440.0,0.00020981515285033885
2182,376983.0,400,1769340.0,0.00022607299897136785
2183,320067.0,398,643020.0,0.0006189543093527418
2184,516686.0,400,3280680.0,0.00012192594218271822
2185,286876.0,398,128640.0,0.003093905472636816
2186,660045.0,399,1236000.0,0.0003228155339805825
2187,1237724.0,400,11568780.0,3.4575815254503934e-05
2188,467256.0,400,2259720.0,0.0001770130812667056
2189,388452.0,400,1779660.0,0.0002247620331973523
2190,409085.0,400,2249220.0,0.00017783942877975476
2191,456750.0,400,1164060.0,0.0003436248990601859
2192,401350.0,400,554940.0,0.0007207986448985476
2193,653321.0,400,4869360.0,8.214631902344457e-05
2194,308836.0,399,651900.0,0.000612057063966866
2195,930056.0,400,282720.0,0.0014148273910582908
2196,816551.0,400,7213800.0,5.5449277773157005e-05
2197,379994.0,400,1647300.0,0.00024282158683906999
2198,457400.0,399,3996240.0,9.98438532220287e-05
2199,382639.0,397,217440.0,0.0018257910228108903
2200,560762.0,400,4068060.0,9.832696666224196e-05
2201,178506.0,400,46320.0,0.008635578583765112
2202,367106.0,399,1053420.0,0.00037876630403827535
2203,677000.0,400,6875280.0,5.81794486915442e-05
2204,616280.0,400,4903800.0,8.156939516293486e-05
2205,728235.0,400,5897160.0,6.782926018625915e-05
2206,645141.0,400,4836960.0,8.269656974628693e-05
2207,1291178.0,400,11467680.0,3.4880638455206284e-05
2208,356132.0,400,1753980.0,0.00022805277141130456
2209,433110.0,400,3130380.0,0.00012778001392802152
2210,357829.0,400,1065540.0,0.00037539651256639824
2211,376611.0,400,1719960.0,0.00023256354798948813
2212,583640.0,400,6413820.0,6.2365329865821e-05
2213,532669.0,400,4253580.0,9.403843350777462e-05
2214,535765.0,400,2619120.0,0.00015272305201747153
2215,377243.0,400,1242780.0,0.00032185905791853745
2216,624094.0,400,3639780.0,0.0001098967520014946
2217,369525.0,400,539460.0,0.0007414822229637045
2218,648004.0,400,4881960.0,8.193430507419151e-05
2219,454109.0,399,2512980.0,0.00015877563689325024
2220,343783.0,400,639780.0,0.0006252149176279346
2221,543280.0,400,2580180.0,0.00015502794378686758
2222,385089.0,400,1421700.0,0.00028135330941830204
2223,468538.0,399,730440.0,0.0005462460982421554
2224,293930.0,400,1063980.0,0.0003759469162954191
2225,444938.0,400,3116220.0,0.00012836064205993159
2226,482386.0,400,3051300.0,0.00013109166584734374
2227,977140.0,400,8977620.0,4.4555238470775105e-05
2228,265547.0,400,1304760.0,0.000306569790612833
2229,408461.0,400,646140.0,0.0006190608846380042
2230,1048402.0,401,91860.0,0.004365338558676247
2231,522688.0,400,4107480.0,9.738331044825537e-05
2232,659796.0,400,4964760.0,8.056784215148366e-05
2233,447049.0,397,2015820.0,0.0001969421872984691
2234,358748.0,398,563580.0,0.0007061996522232868
2235,315896.0,400,184680.0,0.0021659085986571367
2236,385577.0,400,426120.0,0.0009387027128508401
2237,257479.0,400,471780.0,0.0008478528127517063
2238,501768.0,400,4673340.0,8.559188931256874e-05
2239,458589.0,400,2515080.0,0.0001590406666984748
2240,541695.0,397,1408200.0,0.00028192018179235906
2241,501761.0,400,434700.0,0.0009201748332183115
2242,591977.0,400,2439780.0,0.0001639492085351958
2243,321714.0,400,210780.0,0.0018977132555270898
2244,560298.0,398,4271580.0,9.31739543681729e-05
2245,572231.0,400,4060260.0,9.851585859033658e-05
2246,615666.0,400,5899140.0,6.78064938279139e-05
2247,271590.0,400,520260.0,0.0007688463460577404
2248,1075066.0,400,6572820.0,6.08566794769977e-05
2249,343068.0,400,1774080.0,0.00022546897546897547
2250,419228.0,400,2958900.0,0.00013518537294264762
2251,458752.0,400,2450400.0,0.0001632386549134835
2252,392228.0,400,520440.0,0.0007685804319422028
2253,834252.0,400,4769760.0,8.386166180269029e-05
2254,625477.0,400,2868000.0,0.0001394700139470014
2255,361143.0,400,2257080.0,0.00017722012511740834
2256,503690.0,399,461160.0,0.0008652094717668488
2258,802843.0,400,6216960.0,6.434012765081326e-05
2259,618141.0,400,4774680.0,8.377524776529526e-05
2260,552627.0,400,2340960.0,0.000170870070398469
2261,368316.0,400,1208040.0,0.0003311148637462336
2262,340498.0,400,1276800.0,0.0003132832080200501
2263,335954.0,400,714120.0,0.0005601299501484345
2264,256957.0,400,794760.0,0.0005032965926820676
2265,335479.0,400,2345400.0,0.00017054660185895795
2266,612523.0,400,1838880.0,0.0002175237100843992
2267,423947.0,400,2032200.0,0.00019683102056884165
2268,417189.0,397,1344600.0,0.0002952550944518816
2269,394614.0,400,1684800.0,0.00023741690408357076
2270,466451.0,400,2943120.0,0.00013591019054608715
2271,477587.0,400,1904760.0,0.00021000021000021
2272,451407.0,400,2604120.0,0.0001536027525613259
2273,329811.0,400,816120.0,0.0004901240013723472
2274,253874.0,400,580680.0,0.0006888475580354068
2275,792456.0,400,8916780.0,4.48592429105574e-05
2276,358330.0,400,816060.0,0.0004901600372521628
2277,460358.0,400,2991300.0,0.00013372112459465784
2278,851088.0,400,6152040.0,6.501908310089011e-05
2279,413025.0,400,1163520.0,0.0003437843784378438
2280,484797.0,402,134160.0,0.002996422182468694
2281,501163.0,400,1347540.0,0.0002968371996378586
2282,811001.0,400,6920820.0,5.7796619475726866e-05
2283,498196.0,400,3306120.0,0.00012098774394153873
2284,506323.0,400,3542820.0,0.0001129044094817123
2285,605430.0,400,1724760.0,0.0002319163245900879
2286,547755.0,400,5645400.0,7.085414673893789e-05
2287,912503.0,400,10125120.0,3.950570462374767e-05
2288,484606.0,400,1737060.0,0.00023027414136529538
2289,851478.0,397,7716120.0,5.1450729122927064e-05
2290,1044173.0,400,11680680.0,3.424458165106826e-05
2291,301820.0,400,1075680.0,0.00037185780157667706
2292,492416.0,400,1080120.0,0.0003703292226789616
2293,806456.0,400,7985340.0,5.0091793211059266e-05
2294,562289.0,398,1659240.0,0.00023986885562064558
2295,1235435.0,400,12889080.0,3.103402259897526e-05
2296,358868.0,400,550800.0,0.0007262164124909223
2297,450069.0,400,3225720.0,0.00012400332328906414
2298,337141.0,399,1330020.0,0.0002999954887896423
2299,355363.0,400,819600.0,0.0004880429477794046
2300,577530.0,400,4090920.0,9.777751703773234e-05
2301,382311.0,398,1677600.0,0.00023724368144969004
2302,307581.0,400,1171920.0,0.00034132022663663046
2303,344029.0,400,478560.0,0.0008358408559010365
2304,547741.0,400,632040.0,0.0006328713372571356
2305,435818.0,397,2611020.0,0.00015204785869123944
2306,567997.0,400,1648080.0,0.00024270666472501334
2307,362585.0,397,1755240.0,0.00022617989562680887
2308,318568.0,400,1016040.0,0.00039368528798078815
2309,714178.0,400,3195840.0,0.00012516271152498247
2310,326925.0,399,122460.0,0.0032582067613914746
2311,496225.0,400,2600100.0,0.00015384023691396485
2312,445257.0,400,645180.0,0.0006199820205214049
2313,675107.0,400,2511780.0,0.00015924961581030185
2314,563310.0,400,4273620.0,9.359746538063749e-05
2315,452048.0,400,1745820.0,0.0002291186949399136
2316,298382.0,399,1083660.0,0.0003681966668512264
2317,528215.0,399,2199540.0,0.00018140156578193623
2318,303859.0,400,824940.0,0.0004848837491211482
2319,624514.0,399,4269840.0,9.344612444494407e-05
2320,363592.0,400,1227000.0,0.00032599837000814997
2321,302632.0,400,631680.0,0.0006332320162107396
2322,646763.0,400,4899780.0,8.163631836531437e-05
2323,1090408.0,399,7197180.0,5.543838003217927e-05
2324,1186508.0,400,9578640.0,4.1759581736029334e-05
2325,507762.0,400,2871720.0,0.00013928934575794296
2326,342802.0,399,647700.0,0.0006160259379342288
2327,1230835.0,400,8909280.0,4.4897006267622076e-05
2328,430114.0,400,2445660.0,0.00016355503217945259
2329,178394.0,400,468240.0,0.0008542627712284299
2330,248098.0,400,192300.0,0.0020800832033281333
2331,568118.0,399,3658320.0,0.00010906645673423866
2332,328144.0,399,451320.0,0.0008840733847381016
2333,433788.0,399,3561900.0,0.0001120188663353828
2334,414577.0,400,2346240.0,0.00017048554282596837
2335,390429.0,400,1848480.0,0.00021639401021379727
2336,512162.0,399,3742320.0,0.00010661835438979029
2337,957871.0,400,7967100.0,5.0206474124838396e-05
2338,466900.0,400,1830060.0,0.00021857206867534397
2339,555973.0,400,3056280.0,0.00013087806091064956
2340,380599.0,399,478260.0,0.0008342742441349893
2341,426388.0,400,1051620.0,0.0003803655312755558
2342,635539.0,400,4704000.0,8.503401360544217e-05
2343,330920.0,400,1157280.0,0.0003456380478363058
2344,429821.0,400,2269440.0,0.00017625493513818386
2345,392175.0,397,1526940.0,0.00025999711841984623
2346,1207301.0,400,8384580.0,4.770662334905267e-05
2347,582648.0,399,4168260.0,9.572339537360913e-05
2348,409377.0,400,2958660.0,0.00013519633888314303
2349,846532.0,400,6086940.0,6.57144640821168e-05
2350,936432.0,397,8484240.0,4.679264141514149e-05
2351,477651.0,401,32340.0,0.012399505256648114
2352,584468.0,399,1052040.0,0.00037926314588798904
2353,561450.0,399,1848120.0,0.00021589507174858775
2354,376435.0,400,398880.0,0.0010028078620136383
2355,282068.0,400,1148160.0,0.0003483835005574136
2356,353130.0,400,1074660.0,0.00037221074572422905
2357,352904.0,400,2232780.0,0.0001791488637483317
2358,377666.0,400,732960.0,0.0005457323728443571
2359,328160.0,400,480720.0,0.0008320852055250458
2360,1045471.0,400,9627540.0,4.154747734104455e-05
2361,3604898.0,400,4671480.0,8.562596864377028e-05
2362,595194.0,400,2608680.0,0.00015333425333885337
2363,429210.0,400,3646260.0,0.0001097014475105999
2364,573358.0,400,3092940.0,0.0001293267893977898
2365,765580.0,400,5655660.0,7.07256093895319e-05
2366,379475.0,399,1562100.0,0.00025542538889955827
2367,815425.0,397,1308840.0,0.00030332202561046424
2368,500033.0,400,1239000.0,0.0003228410008071025
2369,472797.0,400,479280.0,0.0008345852111500584
2370,214339.0,397,218940.0,0.0018132821777655979
2371,317428.0,395,468480.0,0.0008431523224043715
2372,395684.0,400,1931880.0,0.00020705219785908027
2373,459820.0,397,1244160.0,0.00031909079218106994
2374,490765.0,400,2970540.0,0.0001346556518343466
2375,438406.0,400,3020220.0,0.00013244068312904357
2376,536948.0,400,3141480.0,0.0001273285203152654
2377,1056468.0,400,8068620.0,4.957477238982627e-05
2378,378321.0,400,2599140.0,0.0001538970582577314
2379,391850.0,400,2004120.0,0.00019958884697523103
2380,869628.0,400,7243620.0,5.522100828039019e-05
2381,512542.0,399,3572040.0,0.00011170087680989015
2382,757740.0,400,7264020.0,5.5065927681917174e-05
2383,361695.0,400,710760.0,0.0005627778715740897
2384,294838.0,400,653520.0,0.0006120700208103807
2385,390752.0,400,825360.0,0.0004846370068818455
2386,420581.0,400,2011920.0,0.00019881506222911447
2387,469789.0,398,1755360.0,0.0002267341172181205
2388,476154.0,400,3113160.0,0.0001284868108288684
2389,447327.0,400,2353980.0,0.00016992497812215907
2390,695120.0,400,4949220.0,8.08208162094229e-05
2391,793854.0,400,6570660.0,6.087668514274061e-05
2392,682484.0,400,4929480.0,8.114446148478136e-05
2393,410853.0,400,2170200.0,0.000184314809694959
2394,1046760.0,400,7192800.0,5.5611166722277836e-05
2395,1281821.0,400,11328180.0,3.531017339060644e-05
2396,758350.0,400,558360.0,0.0007163836951070994
2397,819575.0,400,6835620.0,5.851700357831477e-05
2398,598518.0,400,3714120.0,0.00010769711264041011
2399,438268.0,400,1235520.0,0.00032375032375032373
2400,508101.0,400,2336700.0,0.00017118158086189926
2401,452167.0,400,2538300.0,0.00015758578576212425
2402,412069.0,400,612960.0,0.0006525711302531976
2403,507901.0,400,2860260.0,0.00013984742645773462
2404,381041.0,397,1166640.0,0.00034029349242268393
2405,801271.0,398,120540.0,0.0033018085282893643
2406,857257.0,400,6116580.0,6.539602195998417e-05
2407,309523.0,399,828300.0,0.00048170952553422674
2408,471476.0,400,1646880.0,0.000242883513067133
2409,507562.0,400,3053760.0,0.000130986063082888
2410,1465239.0,400,3109200.0,0.00012865045670912132
2411,481677.0,399,2350260.0,0.00016976845115008552
2412,345956.0,400,2609520.0,0.0001532848953064165
2413,371018.0,400,1165020.0,0.0003433417452060909
2414,420487.0,398,2528820.0,0.0001573856581330423
2415,325418.0,400,184140.0,0.002172260236776366
2416,406190.0,399,1771860.0,0.0002251870915309336
2417,286393.0,400,646380.0,0.0006188310281877534
2418,332845.0,400,460380.0,0.0008688474738259698
2419,381268.0,400,2008860.0,0.00019911790766902621
2420,691725.0,400,6581160.0,6.077955861884531e-05
2421,375440.0,400,1246020.0,0.00032102213447617213
2422,278315.0,397,472020.0,0.0008410660565230287
2423,332771.0,400,1941240.0,0.0002060538624796522
2424,479992.0,400,1412580.0,0.00028316980277223237
2425,406890.0,399,1153620.0,0.000345867790086857
2426,360562.0,400,813420.0,0.0004917508790046962
2427,505114.0,400,3739860.0,0.00010695587535362286
2428,589235.0,400,1069440.0,0.00037402752842609214
2429,554191.0,400,2690580.0,0.00014866683020017989
2430,449978.0,400,2751660.0,0.00014536679676994979
2431,383691.0,400,1649640.0,0.00024247714652893965
2432,573103.0,400,3483540.0,0.00011482572325852437
2433,581793.0,400,2977620.0,0.00013433547598417527
2434,680643.0,400,4930080.0,8.113458605134196e-05
2435,437649.0,399,2356380.0,0.00016932752781809385
2436,1184308.0,400,554400.0,0.0007215007215007215
2437,330308.0,400,464100.0,0.0008618832148243913
2438,583002.0,400,3743520.0,0.00010685130572295594
2439,830295.0,400,3050700.0,0.00013111744845445308
2440,480264.0,400,2327100.0,0.0001718877572944867
2441,763190.0,399,4788120.0,8.333124483095662e-05
2442,328347.0,400,93180.0,0.0042927666881305004
2443,457536.0,400,1947900.0,0.0002053493505826788
2444,463051.0,400,2020260.0,0.00019799431756308594
2445,623975.0,398,2279760.0,0.00017457978032775379
2446,622975.0,402,615720.0,0.0006528941726758916
2447,480819.0,400,480540.0,0.0008323968868356432
2448,686451.0,396,3308880.0,0.00011967795749619206
2449,359989.0,400,1171860.0,0.00034133770245592474
2450,950451.0,402,83700.0,0.004802867383512545
2451,326713.0,398,1396140.0,0.0002850716976807484
